,bodyid,type
5402,1436132611,
5403,673405506,
5404,417550216,
5405,5813032753,
5406,1815131045,LPLC2
5407,1385430156,
5408,797420557,
5409,1223651400,
5410,1037116172,
5411,823062947,
5412,5813008314,
5413,1751262491,
5414,735708012,
5415,1072041547,
5416,1007053092,
5417,821344462,
5418,2436545613,
5419,2247828553,
5420,1471337728,
5421,942730172,
5422,1538135372,LC15
5423,1220873910,
5424,1324373969,
5425,1532285104,
5426,1375738477,
5427,758990648,
5428,1074057874,
5429,1931370218,
5430,1622138900,
5431,977913894,
5432,1292367728,
5433,1627561374,
5434,2530336814,
5435,5813025893,
5436,984008765,
5437,5812998137,LPLC1
5438,1905114003,LC11
5439,1598465151,
5440,1382667382,
5441,1437682098,
5442,545501062,
5443,1253001671,
5444,2069536069,
5445,512441111,
5446,5813057402,
5447,5813063087,
5448,2436895218,
5449,1533226802,
5450,1255095486,
5451,2429655498,
5452,760566735,
5453,5813024823,LLPC2c
5454,1818307672,mPN1
5455,5901118329,
5456,1468554378,
5457,5813057774,
5458,1498720407,
5459,1781268201,
5460,1529237615,
5461,1008595027,
5462,1387868622,
5463,1657992838,
5464,1661877670,
5465,1167438288,LC6
5466,1938541380,LC4
5467,1188876145,
5468,1718011349,
5469,5813003690,
5470,2406533539,
5471,5812988888,
5472,5813023617,
5473,1815070402,LC4
5474,2307838656,
5475,1660276772,
5476,519629116,
5477,1694807145,
5478,2245169495,
5479,1756208777,
5480,5813038332,
5481,5813054053,
5482,1008638025,
5483,1785685042,
5484,675822802,
5485,5813060453,
5486,2153087596,
5487,1536568120,
5488,1531996638,
5489,5813033675,LPLC4
5490,1511888459,
5491,1716470808,
5492,884123412,
5493,1869270327,
5494,1842691371,
5495,612746670,
5496,5813007690,
5497,1718671546,
5498,549701100,
5499,5813063915,
5500,1535144316,
5501,2445110474,
5502,1534026573,
5503,881995193,
5504,391600399,
5505,1224638842,
5506,5813048745,
5507,1688962977,
5508,674009814,
5509,1197053631,
5510,1946424046,
5511,1664942170,
5512,2375866166,
5513,2099569065,
5514,1690011142,LPLC1
5515,1664368181,
5516,1723027779,
5517,613756849,
5518,2470999493,
5519,825822254,
5520,1716837837,
5521,2403861901,
5522,766747454,
5523,1384712714,
5524,1906159372,LC31
5525,1692238921,
5526,2436231203,
5527,1651672247,
5528,5813002436,
5529,1411327661,
5530,5813021498,
5531,1535471736,
5532,767123531,
5533,5813001531,
5534,5813014249,
5535,1665045570,
5536,1165327691,
5537,1445445434,
5538,1721581800,
5539,5813065110,
5540,1012678802,
5541,2564821005,
5542,2562032081,
5543,424716408,
5544,5813037937,
5545,2304820780,
5546,1655423603,
5547,1690003174,
5548,550953198,
5549,1809320060,LPC1
5550,1933892078,
5551,1748092323,
5552,2283421947,
5553,2253038968,
5554,1511240113,
5555,2026158933,
5556,5813023739,
5557,1138579549,
5558,821686394,
5559,1529920279,
5560,2533060622,
5561,915188031,
5562,1466853209,
5563,2462413083,
5564,2153701244,
5565,1779972924,LC18
5566,1346279024,
5567,452689494,
5568,2348561000,
5569,797074354,
5570,1751333757,
5571,611694145,
5572,2436226994,
5573,1815432882,LC12
5574,1780254344,
5575,1406121743,
5576,1262278858,
5577,5813048646,
5578,5813033643,
5579,1322971723,
5580,1683868547,
5581,1188194640,
5582,5813025549,
5583,5813069288,
5584,1344629812,
5585,5813038769,LPLC2
5586,5812997117,LLPC3
5587,1439889795,
5588,1845876142,
5589,5813043629,
5590,1753415334,
5591,1631714973,
5592,5812992373,
5593,2531717957,
5594,1722000794,LC18
5595,1476829935,
5596,2185275180,
5597,1511235746,
5598,1691191215,
5599,1532851068,
5600,1468350445,
5601,642616710,
5602,5813018236,LPC1
5603,2310359693,
5604,1663778352,
5605,2498283217,
5606,2027880999,LC13
5607,1075058701,
5608,639585968,
5609,479908437,
5610,1698800347,
5611,1467508962,
5612,5812980520,
5613,2088928325,
5614,2120667063,
5615,1505149370,
5616,481035392,
5617,1165340831,
5618,5812994930,
5619,1592728245,
5620,1541963851,
5621,1754715778,LC12
5622,1600239500,
5623,1226296238,FB04n
5624,5813025583,
5625,1346560069,
5626,1566506400,
5627,2337582623,
5628,861237903,
5629,1718918235,LC18
5630,2247176459,
5631,5813021482,
5632,1498543969,
5633,1357088826,
5634,1775474727,
5635,1535902995,aMe5
5636,2492071103,
5637,1782878598,
5638,2000028737,
5639,1356069629,
5640,638312678,
5641,1780595695,
5642,1356772884,LT51
5643,1158191393,
5644,2655215143,
5645,882987799,
5646,921935459,
5647,1784441060,LC12
5648,1912385114,
5649,2503057253,
5650,5813019862,
5651,1716249528,
5652,2095148784,
5653,1531927148,
5654,2443392355,JO-A/B/C
5655,1197455013,
5656,1232266303,LC9
5657,2031032549,
5658,1256264584,
5659,5813024654,
5660,5813007709,
5661,2182049889,
5662,1734350908,mPN1
5663,2101267011,
5664,1074066443,
5665,1806885186,LPC1
5666,5813053783,
5667,673639143,
5668,5813024441,
5669,1713788691,LPC1
5670,2246861609,LC15
5671,1099199236,
5672,1504437450,
5673,2407224585,
5674,1826121523,
5675,548691397,
5676,2375848349,
5677,2181018496,
5678,2438583439,
5679,2378240017,JO-A/B/C
5680,609310926,
5681,1754370241,LC12
5682,767912577,
5683,1911378600,
5684,1625411992,
5685,2531334465,
5686,1812078876,LLPC1
5687,1589972966,LC17
5688,1530961194,
5689,979286788,
5690,947168406,
5691,1628230708,LPLC1
5692,1281812747,
5693,1784730276,LC12
5694,2342824024,
5695,5813066087,
5696,1503646370,
5697,2439951854,
5698,1404419872,
5699,2223144438,
5700,1838930911,
5701,1037518512,mlPN2
5702,1355720294,
5703,1820005073,
5704,2062982672,
5705,5813061135,
5706,2121331011,
5707,1813658741,
5708,1103607784,
5709,1726900423,
5710,2561703832,
5711,792378158,
5712,5812997981,LLPC2c
5713,1168815348,LC6
5714,5812997110,LLPC3
5715,2536151433,
5716,541723677,
5717,1374404107,
5718,1133334809,
5719,1634088865,
5720,1849183960,LC17
5721,2345197930,
5722,1719237770,
5723,392130578,
5724,2217592277,
5725,1815778676,LC12
5726,1219056506,
5727,1722173189,
5728,1685794450,
5729,1192507554,
5730,1901359213,
5731,1160752265,
5732,1817790176,LC17
5733,1818122205,LC17
5734,2504421335,
5735,613179816,
5736,1807584851,LPC1
5737,5812995931,
5738,1009984360,
5739,514837265,
5740,1536064440,
5741,2275509167,
5742,5813038030,
5743,1232257688,LC6
5744,1813239939,
5745,1591993200,
5746,1994783276,
5747,1872404653,
5748,1576941160,
5749,947795335,
5750,450971893,pMP11
5751,1558597078,
5752,1723157449,
5753,1249932198,LC4
5754,1315248347,
5755,2411334324,
5756,1498414361,
5757,736748242,
5758,2430670426,
5759,1844313671,
5760,1842090637,LLPC1
5761,1594087100,
5762,2009184596,
5763,1752089972,
5764,1817449236,LC17
5765,298210543,
5766,2281785399,
5767,2308991015,
5768,5813001152,
5769,829693574,
5770,701383309,
5771,1498570516,
5772,1780021216,LLPC2c
5773,1255271917,
5774,977360573,
5775,5813054063,LC24
5776,1192567360,
5777,1566740398,
5778,1599773239,PB01
5779,859507274,
5780,1440243662,
5781,973431882,
5782,1476388370,
5783,1652850041,
5784,2376910449,
5785,644001906,
5786,574710121,
5787,1971578806,
5788,2341001466,
5789,1595922256,
5790,922643119,
5791,737832306,
5792,953639677,
5793,5812991924,
5794,2101339904,
5795,5812995563,
5796,5813013202,
5797,2596857095,
5798,1538135324,LC15
5799,2342029749,
5800,486405153,
5801,1131822592,FB04q
5802,1840428467,
5803,1962706963,
5804,1221280490,LC17
5805,1439197228,
5806,1873120862,LLPC1
5807,1188540130,
5808,1599260113,
5809,1073734145,
5810,5812983825,
5811,1807567680,
5812,1099043553,
5813,5813054524,
5814,5812990535,
5815,1761241534,
5816,1099363412,
5817,1789933168,LC31
5818,5813022547,
5819,1908183883,LC14
5820,5813024910,
5821,642720054,
5822,1467556766,
5823,2150311878,
5824,1600507522,
5825,1904402176,
5826,1315408273,
5827,1343373357,
5828,5812996383,LPLC2
5829,1684127680,
5830,5901193171,
5831,2245471554,
5832,914027038,
5833,5813038293,LC9
5834,1810636654,
5835,1249923551,
5836,1723852574,
5837,1623464400,
5838,1903720948,
5839,5813062050,
5840,1312061760,
5841,1995802079,
5842,1011335902,
5843,1995119630,
5844,1099073905,
5845,5813053731,
5846,5901215776,
5847,1907820807,
5848,2131614426,
5849,1134646891,
5850,1469947367,LPLC1
5851,1349835932,
5852,5813055949,
5853,543445683,
5854,858838467,
5855,2024095361,
5856,1105839127,
5857,5812991470,LPLC4
5858,5813092328,
5859,1656057916,
5860,1694479261,
5861,1878845629,LC17
5862,5813069377,LC4
5863,5812994345,
5864,1040609541,
5865,1686484993,
5866,5813045737,
5867,2437620173,
5868,1970561494,
5869,2010889646,
5870,2384068203,JO-A/B/C
5871,5813027592,
5872,2086695996,
5873,797101318,
5874,484130600,
5875,2370332230,
5876,1876894387,LC4
5877,2414757814,
5878,1810956243,
5879,1593047509,
5880,1076073944,
5881,946170429,
5882,2401686584,
5883,5812987961,
5884,2026159032,
5885,5812983999,LC12
5886,1136532582,
5887,5901196739,
5888,1625191546,LPLC4
5889,1103417518,
5890,1011763168,
5891,921576508,
5892,1261907182,
5893,1527553417,
5894,735008444,
5895,2001052107,
5896,5901205169,
5897,1683415341,
5898,1965254114,
5899,793815358,
5900,1315627948,
5901,2166042084,
5902,1438304464,LC13
5903,1256610157,
5904,5813019863,
5905,2558302760,
5906,1252677095,LC24
5907,1561646261,
5908,5813057481,
5909,1375445063,
5910,1624393369,
5911,1105088193,
5912,824275830,
5913,5812994231,
5914,1008378448,FB0506b
5915,1007895206,
5916,5813041301,
5917,5813027132,
5918,1599147603,
5919,2214773009,
5920,610666582,
5921,958197533,
5922,1161399526,
5923,2409914156,
5924,2413359014,
5925,1128200628,
5926,5812989059,LC9
5927,1686708380,
5928,1313538112,
5929,5812991760,
5930,768301292,
5931,1633441251,
5932,1662577597,
5933,1292713484,
5934,1436650486,
5935,1509215949,
5936,1353363841,
5937,1934422938,
5938,2036459140,
5939,1451562506,
5940,5813069089,mPN1
5941,604510524,
5942,2461035678,
5943,1725839022,
5944,2278168395,
5945,1816115219,LC12
5946,1511598475,
5947,1605181883,
5948,790741674,
5949,1967637295,
5950,2402315970,
5951,1996807851,
5952,2215447133,
5953,5812983383,
5954,1686190133,LC21
5955,1199855170,LC6
5956,912601209,
5957,1373722010,
5958,1877231006,
5959,1666440748,
5960,707858790,
5961,2368949817,
5962,5813078004,
5963,2473740803,
5964,950561202,
5965,2096914287,
5966,2369930452,
5967,1721857844,
5968,892398461,
5969,1379187792,
5970,5813068627,
5971,512782759,
5972,1996501734,
5973,1196367627,
5974,2374864788,
5975,1500020379,LC13
5976,1716487667,
5977,1485786914,
5978,946339109,
5979,5813047970,
5980,1287640527,
5981,2244124108,
5982,2400667608,
5983,1692127088,
5984,1193828958,
5985,2529999686,
5986,329566174,OA-VPM3
5987,1747608690,
5988,2096909903,
5989,790918176,
5990,2066833944,
5991,2028261424,LC31
5992,544038123,
5993,5812983878,
5994,1166406277,LC9
5995,1807584848,LPC1
5996,1874058417,
5997,1466861327,LC4
5998,2181359505,
5999,5812994826,
6000,2309332420,
6001,1415143463,
6002,5812989119,
6003,1041347053,
6004,1691742475,
6005,2027540514,
6006,5813006555,
6007,1621336268,
6008,1127039517,
6009,1448929233,
6010,1069291635,
6011,1071550972,
6012,1685150756,
6013,5813116916,
6014,1744266747,
6015,1628187260,LC12
6016,1163627494,
6017,1412247494,
6018,1135160387,
6019,5813046741,
6020,1967792519,
6021,1405439437,
6022,1721369735,
6023,1847145780,LC12
6024,2560348831,
6025,2189284695,
6026,2409616020,JO-A/B/C
6027,1192848260,
6028,977205675,
6029,913341672,
6030,2312773821,
6031,1689242749,LC12
6032,1286362762,
6033,1468342128,
6034,1041697674,
6035,915148745,
6036,1225225284,
6037,2063842425,
6038,1378090884,
6039,1747562218,
6040,5812999821,
6041,861246683,
6042,1655898470,
6043,1749270652,LC11
6044,5813038350,
6045,1286362946,
6046,702618710,
6047,5901214983,
6048,1378440243,
6049,1344763646,
6050,2430355049,
6051,389199391,
6052,1714113234,LC17
6053,889497360,
6054,2435851126,
6055,5812988443,
6056,733399215,
6057,5813133355,
6058,1814729223,LC17
6059,703296640,
6060,892294329,
6061,517242832,
6062,919202307,
6063,1069693466,
6064,1906323204,
6065,1558921427,
6066,480331310,
6067,1135777647,
6068,5813032627,
6069,2533068927,
6070,1592330286,
6071,1373721424,
6072,1349913709,
6073,5813023089,
6074,1908226457,LC4
6075,1226797688,
6076,1385740486,
6077,5813068500,
6078,2184407960,
6079,1813525105,
6080,1042724993,
6081,5813026703,
6082,736632557,
6083,1321197180,
6084,5813022429,
6085,1198921743,
6086,1729887288,
6087,971830405,
6088,298258513,
6089,669856713,
6090,1871446097,
6091,451602687,
6092,329897255,
6093,1699197978,
6094,1751438143,
6095,1136752885,
6096,947193705,
6097,697398827,
6098,418970128,
6099,5813025000,
6100,944892798,
6101,1070950293,
6102,2623156779,
6103,1967314006,
6104,1622347054,
6105,1697185831,
6106,5813057769,
6107,2442356101,
6108,1473379689,
6109,1813636780,
6110,2343329265,
6111,1503754316,LC21
6112,2565463941,
6113,735906575,
6114,2378935153,JO-A/B/C
6115,5901196411,
6116,455746581,
6117,2089243772,
6118,2317871019,
6119,1845716991,
6120,1006984280,
6121,5813046229,
6122,1250605396,
6123,2493422189,
6124,2405438544,
6125,5813014367,
6126,1784730698,
6127,1623024077,
6128,2374877771,
6129,1602195074,
6130,1996202685,LC9
6131,5812989163,LC9
6132,5813004947,
6133,5812988128,LC9
6134,727899277,
6135,1870980389,
6136,1499778528,
6137,581599674,
6138,1565858686,
6139,823058013,
6140,799521639,
6141,2403187700,
6142,2335661561,
6143,487812620,
6144,1441598865,LPLC2
6145,1968165693,
6146,1684412246,
6147,2465866828,
6148,1375453786,
6149,1048846074,
6150,1534034416,
6151,1765415970,mPNX
6152,5813013205,
6153,2315134158,
6154,582027783,
6155,483337285,
6156,1754715852,LC12
6157,1623365497,
6158,5813023370,
6159,853963624,
6160,793677224,
6161,1504427986,LC21
6162,1751321418,LC18
6163,485037749,
6164,1655125633,
6165,2061304197,
6166,1724495314,
6167,1435467893,
6168,1317169555,
6169,950544340,
6170,5813015045,
6171,2532732335,
6172,861242327,
6173,820563959,
6174,329566197,
6175,1720454234,
6176,1074748105,
6177,1817452948,LC17
6178,1169182259,
6179,2275137129,
6180,1010317114,
6181,883799590,
6182,1715843983,
6183,426494132,
6184,2247150938,
6185,1038783100,
6186,791457874,
6187,1476794736,
6188,1561334536,
6189,1628140423,LC12
6190,1407153752,
6191,2216219383,
6192,1287640464,
6193,643660756,
6194,1443804853,
6195,1320252679,
6196,2089921735,
6197,609224408,
6198,1105498129,
6199,1281980789,
6200,1131848730,
6201,1622342905,
6202,5813046478,LPLC2
6203,5813023750,
6204,1129033939,
6205,2155738316,
6206,5813079574,
6207,1282827758,
6208,1446062404,
6209,1785490626,
6210,1847810811,LC17
6211,1845431840,LC22
6212,1560298283,
6213,2375170571,
6214,5813066983,
6215,1878354441,
6216,2526930715,
6217,1165000203,
6218,1320692068,
6219,2127897469,
6220,1753367903,LC18
6221,1312368829,LC10
6222,5813067021,
6223,822070386,
6224,787564302,
6225,5812989892,
6226,1904769715,
6227,1597287219,
6228,796978752,
6229,5813090755,
6230,2067201301,
6231,697269889,
6232,2429310376,
6233,2436891027,
6234,574736017,
6235,727652372,
6236,5812998048,LLPC3
6237,2124137753,
6238,1405904811,
6239,1467314365,
6240,705234668,
6241,1653390605,
6242,1466506857,
6243,5812989978,
6244,5812992021,
6245,388280286,
6246,1447452334,
6247,5813087655,
6248,1948478919,
6249,2121651279,
6250,5813054032,LC9
6251,2374683529,
6252,1345056477,PB01
6253,1343139850,
6254,1996471293,
6255,5813075607,LC4
6256,2100934217,
6257,1041710167,
6258,1005858013,
6259,1532994730,
6260,1748648841,
6261,1255301757,
6262,1375983936,
6263,1839344717,LLPC1
6264,854128583,
6265,2152016499,
6266,1499235054,
6267,1530645896,
6268,1410235604,LC11
6269,2246809835,
6270,1507592058,
6271,1292325012,
6272,1749620832,LC18
6273,608162891,
6274,5813022337,
6275,1534850246,
6276,635908014,
6277,1289213295,
6278,1480226188,
6279,1965125924,
6280,758296423,
6281,1435800620,
6282,1529073617,
6283,1138528013,
6284,1965432235,
6285,1751105563,
6286,1449955631,
6287,1974087530,
6288,2222659957,
6289,1782136083,
6290,5812993940,
6291,2372991445,
6292,1225575153,
6293,1569132206,
6294,2431693514,
6295,481657750,
6296,887930118,
6297,1443026992,LC25
6298,1189606310,
6299,1874063164,
6300,890191937,
6301,1656157224,LC12
6302,1376140131,
6303,1625299743,
6304,2069199558,
6305,1169225959,
6306,1290270553,
6307,1319919918,LC16
6308,5813032590,
6309,5813125985,
6310,5813055125,
6311,5813077945,
6312,1873116398,LLPC3
6313,1807572051,LC17
6314,1917767850,
6315,1538440840,
6316,1131430645,
6317,5812997949,LPC1
6318,1161852852,
6319,1165810875,
6320,1808237369,
6321,5813090530,
6322,789398359,
6323,1940419606,
6324,821345327,
6325,1812696567,LC17
6326,889838921,
6327,1562499450,
6328,512411321,
6329,1009652662,
6330,1282806606,
6331,1812946174,
6332,1220257145,
6333,2499660268,
6334,5812999995,
6335,2441311565,
6336,1344543578,
6337,2399631223,
6338,2183754981,
6339,1694462986,
6340,5813094683,
6341,2247646756,
6342,1659015662,
6343,5813083538,
6344,5813077729,
6345,1349689713,
6346,1503413796,LC21
6347,5813063093,
6348,5812978979,
6349,2278509072,
6350,2377221619,JO-A/B/C
6351,1436676834,
6352,1072231250,
6353,1313175597,
6354,2473740805,
6355,1221616197,
6356,1410231930,
6357,1167438189,LC6
6358,1163898298,FB05f
6359,1191402226,
6360,1779567374,LC17
6361,5813071292,
6362,760733648,
6363,1565802648,
6364,575073127,
6365,1782982915,
6366,1567931095,
6367,5813013952,
6368,1629832951,
6369,1657262624,
6370,2316502686,
6371,1501872569,
6372,1067546905,
6373,1728509973,
6374,1780137360,
6375,5813055501,
6376,1593417998,LPLC1
6377,5813069337,
6378,1753359129,LC12
6379,2121690154,LC13
6380,2057556036,
6381,1014327603,
6382,5812988761,
6383,1474757586,
6384,1749577904,
6385,1200209058,
6386,1313702895,LC17
6387,1623706600,
6388,1996522484,
6389,822859611,
6390,2492411507,
6391,1814781082,LPLC2
6392,1906453876,
6393,2274421167,
6394,1166778367,
6395,1876902545,LC4
6396,1749611399,LC18
6397,1753358914,LC12
6398,5813055491,
6399,2471370455,
6400,1222195226,
6401,2415098780,
6402,2432380125,
6403,1657525433,LPLC1
6404,5901224333,
6405,1635354529,
6406,1905408295,
6407,1249581959,
6408,730005624,
6409,2474060239,
6410,2183060256,
6411,5813039475,LPC1
6412,2430342541,
6413,2404496363,
6414,1221285128,
6415,2253750781,
6416,5813037947,
6417,2190644608,
6418,1537802851,
6419,5813022343,
6420,5901199037,
6421,1043359373,
6422,1449563093,
6423,1564351851,
6424,1167783359,LC32
6425,915520244,
6426,388280268,
6427,5812996595,LC18
6428,974455962,
6429,676479217,
6430,1265399790,
6431,1474783300,
6432,2402851243,
6433,2343155870,
6434,5813091620,
6435,2372977987,
6436,1253342959,
6437,2243800374,
6438,5813023015,
6439,2535806280,
6440,5813024710,mPN1
6441,1443044897,
6442,827794325,
6443,1630332999,
6444,2281357918,
6445,1039923193,
6446,1070171769,
6447,5813050827,LPLC2
6448,1947119109,
6449,1745821751,LC4
6450,1660413925,
6451,2117933696,
6452,1572390197,
6453,2009888278,
6454,1407516457,
6455,1012289976,
6456,5812983519,
6457,5813022567,
6458,1965142934,
6459,1316245799,t4PN1
6460,1100780189,
6461,889863729,
6462,5812993999,
6463,1046087606,MC65
6464,2382328306,
6465,1900633424,
6466,2373120313,
6467,5812990042,
6468,5813004060,
6469,1793014716,mPN1
6470,2474103610,
6471,1900331236,
6472,1603757560,
6473,5812997071,LLPC2c
6474,1449856716,
6475,487537477,
6476,1876803839,LC12
6477,1539547561,
6478,1539206619,
6479,1350927830,
6480,1630177937,
6481,5813077741,
6482,1535813419,
6483,5813003536,
6484,5813056622,
6485,1879139190,
6486,1964210397,
6487,829162792,
6488,5813033936,
6489,5813003068,
6490,862615150,LT52
6491,884782757,
6492,5813078060,
